1.000000000000000000e+00 6.700000000000000000e+01 1.365300000000000011e+02 2.035300000000000011e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.090000000000000000e+02 8.018999999999999773e+01 1.891899999999999977e+02 1.702581369248036047e+00 1.930246422893481695e+00
4.000000000000000000e+00 1.120000000000000000e+02 4.567999999999999972e+01 1.576800000000000068e+02 2.988835376532399390e+00 3.921701112877583384e+00
8.000000000000000000e+00 1.080000000000000000e+02 2.967000000000000171e+01 1.376699999999999875e+02 4.601617795753285556e+00 7.845786963434022709e+00
1.600000000000000000e+01 nan nan nan nan nan
3.200000000000000000e+01 nan nan nan nan nan
