4 205.21682715415955 resnet_v2_101
32 210.67107558250427 resnet_v2_101
8 244.696471452713 resnet_v2_101
2 338.82496666908264 resnet_v2_101
1 367.11840534210205 resnet_v2_101
16 215.99207997322083 resnet_v2_101
